"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","Orthogroup"
"16","CSP40.g10010","CSP40.scaffold00668",1,757,757,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"17","CSP40.g10011","CSP40.scaffold00670",2080,2661,582,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000277"
"18","CSP40.g10012","CSP40.scaffold00670",4315,5770,1456,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000277"
"19","CSP40.g10013","CSP40.scaffold00670",8764,15411,6648,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000277"
"20","CSP40.g10014","CSP40.scaffold00670",15630,16269,640,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000277"
"21","CSP40.g10015","CSP40.scaffold00670",17669,17995,327,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000039"
"22","CSP40.g10016","CSP40.scaffold00671",2,1115,1114,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"23","CSP40.g10017","CSP40.scaffold00673",2712,3737,1026,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003568"
"24","CSP40.g10018","CSP40.scaffold00673",3836,7657,3822,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005279"
"25","CSP40.g10019","CSP40.scaffold00673",8995,9874,880,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003478"
"26","CSP40.g1002","CSP40.scaffold00038",235452,238273,2822,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011471"
"27","CSP40.g10020","CSP40.scaffold00674",936,1150,215,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023995"
"28","CSP40.g10021","CSP40.scaffold00674",1511,2431,921,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015247"
"29","CSP40.g10022","CSP40.scaffold00675",4512,5538,1027,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005456"
"30","CSP40.g10023","CSP40.scaffold00675",5673,9523,3851,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000567"
"31","CSP40.g10024","CSP40.scaffold00675",10348,17558,7211,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005455"
"32","CSP40.g10025","CSP40.scaffold00675",17869,18242,374,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005454"
"33","CSP40.g10026","CSP40.scaffold00675",18694,19135,442,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010637"
"34","CSP40.g10027","CSP40.scaffold00675",19289,19596,308,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012757"
"35","CSP40.g10028","CSP40.scaffold00675",19661,21038,1378,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006609"
"36","CSP40.g10029","CSP40.scaffold00675",22197,24185,1989,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000070"
"37","CSP40.g1003","CSP40.scaffold00038",240627,241479,853,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007599"
"38","CSP40.g10030","CSP40.scaffold00675",24543,26785,2243,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002854"
"39","CSP40.g10031","CSP40.scaffold00675",27067,28086,1020,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003977"
"40","CSP40.g10032","CSP40.scaffold00675",31750,33797,2048,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006607"
"41","CSP40.g10033","CSP40.scaffold00675",34680,37729,3050,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013935"
"42","CSP40.g10034","CSP40.scaffold00675",37995,45426,7432,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006606"
"43","CSP40.g10035","CSP40.scaffold00675",47511,47816,306,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011092"
"44","CSP40.g10036","CSP40.scaffold00675",48008,48670,663,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006605"
"45","CSP40.g10037","CSP40.scaffold00675",49073,51148,2076,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006604"
"46","CSP40.g10038","CSP40.scaffold00675",51414,54491,3078,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012955"
"47","CSP40.g10039","CSP40.scaffold00675",54979,59437,4459,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005180"
"48","CSP40.g1004","CSP40.scaffold00038",241717,243907,2191,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007600"
"49","CSP40.g10040","CSP40.scaffold00675",60010,61141,1132,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004007"
"50","CSP40.g10041","CSP40.scaffold00675",61278,62551,1274,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006695"
"51","CSP40.g10042","CSP40.scaffold00675",62902,65817,2916,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006696"
"52","CSP40.g10043","CSP40.scaffold00675",66112,68402,2291,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006697"
"53","CSP40.g10044","CSP40.scaffold00675",70372,75287,4916,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006698"
"54","CSP40.g10045","CSP40.scaffold00675",75503,76100,598,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015439"
"55","CSP40.g10046","CSP40.scaffold00675",76384,76900,517,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012968"
"56","CSP40.g10047","CSP40.scaffold00675",77198,78481,1284,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006700"
"57","CSP40.g10048","CSP40.scaffold00675",91191,94914,3724,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004008"
"58","CSP40.g10049","CSP40.scaffold00675",95401,97225,1825,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012969"
"59","CSP40.g1005","CSP40.scaffold00038",246473,250454,3982,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007602"
"60","CSP40.g10050","CSP40.scaffold00675",97406,99726,2321,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004009"
"61","CSP40.g10051","CSP40.scaffold00675",102527,103510,984,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000334"
"62","CSP40.g10052","CSP40.scaffold00675",106423,106922,500,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004010"
"63","CSP40.g10053","CSP40.scaffold00675",107576,109877,2302,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004015"
"64","CSP40.g10054","CSP40.scaffold00675",110191,111419,1229,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014360"
"65","CSP40.g10055","CSP40.scaffold00675",130972,144811,13840,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002124"
"66","CSP40.g10056","CSP40.scaffold00675",146274,146876,603,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0018594"
"67","CSP40.g10057","CSP40.scaffold00675",147288,149653,2366,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004024"
"68","CSP40.g10058","CSP40.scaffold00675",149877,155082,5206,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002446"
"69","CSP40.g10059","CSP40.scaffold00675",155326,156893,1568,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011147"
"70","CSP40.g1006","CSP40.scaffold00038",252940,254122,1183,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007603"
"71","CSP40.g10060","CSP40.scaffold00675",157283,160327,3045,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004025"
"72","CSP40.g10061","CSP40.scaffold00675",160699,162228,1530,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006739"
"73","CSP40.g10062","CSP40.scaffold00675",168610,168900,291,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000386"
"74","CSP40.g10063","CSP40.scaffold00675",169217,170616,1400,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000386"
"75","CSP40.g10064","CSP40.scaffold00675",171136,173565,2430,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000794"
"76","CSP40.g10065","CSP40.scaffold00678",735,1066,332,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005008"
"77","CSP40.g10066","CSP40.scaffold00680",2790,4985,2196,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005343"
"78","CSP40.g10067","CSP40.scaffold00680",5224,8919,3696,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014564"
"79","CSP40.g10068","CSP40.scaffold00682",247,4902,4656,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012697"
"80","CSP40.g10069","CSP40.scaffold00682",6040,6297,258,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012697"
"81","CSP40.g1007","CSP40.scaffold00038",254565,256094,1530,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007605"
"82","CSP40.g10070","CSP40.scaffold00682",6846,9722,2877,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012697"
"83","CSP40.g10071","CSP40.scaffold00682",10049,10870,822,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012698"
"84","CSP40.g10072","CSP40.scaffold00683",4436,5737,1302,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005322"
"85","CSP40.g10073","CSP40.scaffold00683",6629,8041,1413,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001061"
"86","CSP40.g10074","CSP40.scaffold00684",62,557,496,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002307"
"87","CSP40.g10075","CSP40.scaffold00685",373,1668,1296,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014663"
"88","CSP40.g10076","CSP40.scaffold00685",1946,4185,2240,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010448"
"89","CSP40.g10077","CSP40.scaffold00685",6561,9438,2878,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013057"
"90","CSP40.g10078","CSP40.scaffold00685",10189,12588,2400,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011339"
"91","CSP40.g10079","CSP40.scaffold00685",18715,19349,635,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011343"
"92","CSP40.g1008","CSP40.scaffold00038",256882,258700,1819,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007606"
"93","CSP40.g10080","CSP40.scaffold00685",20085,21038,954,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017284"
"94","CSP40.g10081","CSP40.scaffold00685",22714,23575,862,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004153"
"95","CSP40.g10082","CSP40.scaffold00685",24600,25373,774,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015598"
"96","CSP40.g10083","CSP40.scaffold00685",25583,26590,1008,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004152"
"97","CSP40.g10084","CSP40.scaffold00686",2,8063,8062,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003881"
"98","CSP40.g10085","CSP40.scaffold00686",12435,14708,2274,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006168"
"99","CSP40.g10086","CSP40.scaffold00686",15773,16970,1198,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014988"
"100","CSP40.g10087","CSP40.scaffold00686",18911,20279,1369,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019732"
"101","CSP40.g10088","CSP40.scaffold00686",21019,22233,1215,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002112"
"102","CSP40.g10089","CSP40.scaffold00686",23550,24822,1273,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002112"
"103","CSP40.g1009","CSP40.scaffold00038",259194,260619,1426,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004252"
"104","CSP40.g10090","CSP40.scaffold00686",24831,25580,750,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014615"
"105","CSP40.g10091","CSP40.scaffold00686",26289,27646,1358,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010962"
"106","CSP40.g10092","CSP40.scaffold00686",28418,28782,365,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015253"
"107","CSP40.g10093","CSP40.scaffold00686",29757,30861,1105,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019001"
"108","CSP40.g10094","CSP40.scaffold00686",34821,35947,1127,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002325"
"109","CSP40.g10095","CSP40.scaffold00686",36401,37305,905,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016316"
"110","CSP40.g10096","CSP40.scaffold00686",39433,42184,2752,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005133"
"111","CSP40.g10097","CSP40.scaffold00686",45835,47430,1596,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005134"
"112","CSP40.g10098","CSP40.scaffold00686",47499,50705,3207,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005135"
"113","CSP40.g10099","CSP40.scaffold00686",51180,54063,2884,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005136"
"114","CSP40.g101","CSP40.scaffold00009",175312,176719,1408,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000200"
"115","CSP40.g1010","CSP40.scaffold00038",260891,261353,463,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007607"
"116","CSP40.g10100","CSP40.scaffold00686",55892,56827,936,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005137"
"117","CSP40.g10101","CSP40.scaffold00686",57609,60083,2475,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000721"
"118","CSP40.g10102","CSP40.scaffold00686",60320,61048,729,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017869"
"119","CSP40.g10103","CSP40.scaffold00686",61699,63022,1324,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002326"
"120","CSP40.g10104","CSP40.scaffold00686",71210,72684,1475,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005138"
"121","CSP40.g10105","CSP40.scaffold00686",73544,75191,1648,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005139"
"122","CSP40.g10106","CSP40.scaffold00686",77665,80851,3187,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003535"
"123","CSP40.g10107","CSP40.scaffold00686",90412,93795,3384,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003534"
"124","CSP40.g10108","CSP40.scaffold00686",102476,103532,1057,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005132"
"125","CSP40.g10109","CSP40.scaffold00686",108303,108845,543,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005131"
"126","CSP40.g1011","CSP40.scaffold00038",261545,262918,1374,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011472"
"127","CSP40.g10110","CSP40.scaffold00686",110127,111074,948,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000097"
"128","CSP40.g10111","CSP40.scaffold00686",111560,113411,1852,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000646"
"129","CSP40.g10112","CSP40.scaffold00686",113756,114703,948,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000097"
"130","CSP40.g10113","CSP40.scaffold00686",115004,115225,222,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005125"
"131","CSP40.g10114","CSP40.scaffold00686",116749,118656,1908,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000432"
"132","CSP40.g10115","CSP40.scaffold00686",123630,124788,1159,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005129"
"133","CSP40.g10116","CSP40.scaffold00686",125239,126055,817,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010532"
"134","CSP40.g10117","CSP40.scaffold00686",126575,127729,1155,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005128"
"135","CSP40.g10118","CSP40.scaffold00686",128033,130009,1977,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003532"
"136","CSP40.g10119","CSP40.scaffold00686",130429,133642,3214,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012722"
"137","CSP40.g1012","CSP40.scaffold00038",263308,263923,616,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011473"
"138","CSP40.g10120","CSP40.scaffold00686",138881,139535,655,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001451"
"139","CSP40.g10121","CSP40.scaffold00686",153580,155531,1952,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005127"
"140","CSP40.g10122","CSP40.scaffold00686",156770,157494,725,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001076"
"141","CSP40.g10123","CSP40.scaffold00686",157821,159049,1229,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010531"
"142","CSP40.g10124","CSP40.scaffold00687",8543,15207,6665,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006071"
"143","CSP40.g10125","CSP40.scaffold00687",22394,35595,13202,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006108"
"144","CSP40.g10126","CSP40.scaffold00687",35857,36907,1051,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006107"
"145","CSP40.g10127","CSP40.scaffold00687",37817,40773,2957,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002407"
"146","CSP40.g10128","CSP40.scaffold00687",41019,47319,6301,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002912"
"147","CSP40.g10129","CSP40.scaffold00687",49857,50223,367,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"148","CSP40.g1013","CSP40.scaffold00038",277305,281179,3875,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007608"
"149","CSP40.g10130","CSP40.scaffold00687",50354,51028,675,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006125"
"150","CSP40.g10131","CSP40.scaffold00687",54658,54873,216,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001192"
"151","CSP40.g10132","CSP40.scaffold00687",57096,57308,213,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001192"
"152","CSP40.g10133","CSP40.scaffold00687",63919,64587,669,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000208"
"153","CSP40.g10134","CSP40.scaffold00688",1459,2140,682,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002299"
"154","CSP40.g10135","CSP40.scaffold00688",2400,2950,551,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023996"
