"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","Orthogroup"
"38","CSP28.g10030","CSP28.scaffold3334_cov85",248509,249248,740,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019583"
"39","CSP28.g10031","CSP28.scaffold3334_cov85",250002,250865,864,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019583"
"40","CSP28.g10032","CSP28.scaffold3334_cov85",251107,255394,4288,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011124"
"41","CSP28.g10033","CSP28.scaffold3334_cov85",255637,256269,633,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006683"
"42","CSP28.g10034","CSP28.scaffold3334_cov85",256963,257688,726,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006682"
"43","CSP28.g10035","CSP28.scaffold3334_cov85",257839,258654,816,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006681"
"44","CSP28.g10036","CSP28.scaffold3334_cov85",258754,259477,724,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015982"
"45","CSP28.g10037","CSP28.scaffold3334_cov85",259762,262837,3076,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000512"
"46","CSP28.g10038","CSP28.scaffold3334_cov85",263444,274090,10647,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002970"
"47","CSP28.g10039","CSP28.scaffold3334_cov85",283644,284464,821,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016896"
"48","CSP28.g1004","CSP28.scaffold16_cov82",532086,533652,1567,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001469"
"49","CSP28.g10040","CSP28.scaffold3334_cov85",284694,286611,1918,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006680"
"50","CSP28.g10041","CSP28.scaffold3334_cov85",289270,291708,2439,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004002"
"51","CSP28.g10042","CSP28.scaffold3334_cov85",292279,295569,3291,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002969"
"52","CSP28.g10043","CSP28.scaffold3334_cov85",296176,297506,1331,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002441"
"53","CSP28.g10044","CSP28.scaffold3334_cov85",297573,298893,1321,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001674"
"54","CSP28.g10045","CSP28.scaffold3334_cov85",299115,300064,950,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014635"
"55","CSP28.g10046","CSP28.scaffold3334_cov85",301365,301643,279,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"56","CSP28.g10047","CSP28.scaffold3334_cov85",301849,302134,286,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"57","CSP28.g10048","CSP28.scaffold3334_cov85",303067,303352,286,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"58","CSP28.g10049","CSP28.scaffold3334_cov85",303514,304110,597,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014637"
"59","CSP28.g1005","CSP28.scaffold16_cov82",534007,535236,1230,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010688"
"60","CSP28.g10050","CSP28.scaffold3334_cov85",304269,305836,1568,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006675"
"61","CSP28.g10051","CSP28.scaffold3334_cov85",307065,310227,3163,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006676"
"62","CSP28.g10052","CSP28.scaffold3334_cov85",310518,311938,1421,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006677"
"63","CSP28.g10053","CSP28.scaffold3334_cov85",312825,315906,3082,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006679"
"64","CSP28.g10054","CSP28.scaffold3334_cov85",319249,319908,660,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011125"
"65","CSP28.g10055","CSP28.scaffold3334_cov85",320098,321294,1197,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011125"
"66","CSP28.g10056","CSP28.scaffold3334_cov85",321934,322559,626,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0020171"
"67","CSP28.g10057","CSP28.scaffold3334_cov85",323371,323945,575,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014638"
"68","CSP28.g10058","CSP28.scaffold3334_cov85",324935,325465,531,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000914"
"69","CSP28.g10059","CSP28.scaffold3334_cov85",326206,326728,523,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"70","CSP28.g1006","CSP28.scaffold16_cov82",536347,537396,1050,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019982"
"71","CSP28.g10060","CSP28.scaffold3334_cov85",327978,329887,1910,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006686"
"72","CSP28.g10061","CSP28.scaffold3334_cov85",330740,331452,713,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012777"
"73","CSP28.g10062","CSP28.scaffold3334_cov85",332079,333213,1135,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000217"
"74","CSP28.g10063","CSP28.scaffold3334_cov85",334195,335145,951,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000217"
"75","CSP28.g10064","CSP28.scaffold3334_cov85",335638,336756,1119,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000217"
"76","CSP28.g10065","CSP28.scaffold3334_cov85",336870,337972,1103,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000217"
"77","CSP28.g10066","CSP28.scaffold3334_cov85",338321,340377,2057,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000217"
"78","CSP28.g10067","CSP28.scaffold3334_cov85",340835,341902,1068,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000217"
"79","CSP28.g10068","CSP28.scaffold3334_cov85",342154,345296,3143,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000217"
"80","CSP28.g10069","CSP28.scaffold3334_cov85",346539,348386,1848,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016012"
"81","CSP28.g1007","CSP28.scaffold16_cov82",537872,539112,1241,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010689"
"82","CSP28.g10070","CSP28.scaffold3334_cov85",349433,351454,2022,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000141"
"83","CSP28.g10071","CSP28.scaffold3334_cov85",352001,354023,2023,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007499"
"84","CSP28.g10072","CSP28.scaffold3334_cov85",354202,355871,1670,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005561"
"85","CSP28.g10073","CSP28.scaffold3334_cov85",356379,358615,2237,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007498"
"86","CSP28.g10074","CSP28.scaffold3334_cov85",362308,364842,2535,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007497"
"87","CSP28.g10075","CSP28.scaffold3334_cov85",367341,367953,613,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000220"
"88","CSP28.g10076","CSP28.scaffold3334_cov85",368047,369140,1094,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000028"
"89","CSP28.g10077","CSP28.scaffold3334_cov85",369557,369979,423,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013777"
"90","CSP28.g10078","CSP28.scaffold3334_cov85",370824,375504,4681,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000028"
"91","CSP28.g10079","CSP28.scaffold3334_cov85",375815,379924,4110,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000028"
"92","CSP28.g1008","CSP28.scaffold16_cov82",539771,543648,3878,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012783"
"93","CSP28.g10080","CSP28.scaffold3334_cov85",380334,381188,855,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000028"
"94","CSP28.g10081","CSP28.scaffold3334_cov85",381566,381843,278,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"95","CSP28.g10082","CSP28.scaffold3334_cov85",382198,383708,1511,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019584"
"96","CSP28.g10083","CSP28.scaffold3334_cov85",384931,385290,360,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019584"
"97","CSP28.g10084","CSP28.scaffold3334_cov85",385460,385760,301,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"98","CSP28.g10085","CSP28.scaffold3334_cov85",386274,387894,1621,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019584"
"99","CSP28.g10086","CSP28.scaffold3334_cov85",388063,388665,603,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"100","CSP28.g10087","CSP28.scaffold3334_cov85",391277,392234,958,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013777"
"101","CSP28.g10088","CSP28.scaffold3334_cov85",392364,393300,937,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013777"
"102","CSP28.g10089","CSP28.scaffold3334_cov85",393440,394387,948,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013777"
"103","CSP28.g1009","CSP28.scaffold16_cov82",543942,545275,1334,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012784"
"104","CSP28.g10090","CSP28.scaffold3334_cov85",397854,398057,204,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000039"
"105","CSP28.g10091","CSP28.scaffold3334_cov85",402995,405254,2260,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013777"
"106","CSP28.g10092","CSP28.scaffold3334_cov85",405862,406877,1016,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013777"
"107","CSP28.g10093","CSP28.scaffold3334_cov85",414594,415580,987,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013777"
"108","CSP28.g10094","CSP28.scaffold3334_cov85",417339,418295,957,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013777"
"109","CSP28.g10095","CSP28.scaffold3334_cov85",422469,423518,1050,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"110","CSP28.g10096","CSP28.scaffold3334_cov85",423911,426311,2401,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0018143"
"111","CSP28.g10097","CSP28.scaffold3334_cov85",426552,427329,778,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019585"
"112","CSP28.g10098","CSP28.scaffold3334_cov85",427412,430230,2819,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019585"
"113","CSP28.g10099","CSP28.scaffold3334_cov85",430679,432489,1811,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019585"
"114","CSP28.g101","CSP28.scaffold3350_cov80",153949,156365,2417,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010381"
"115","CSP28.g1010","CSP28.scaffold16_cov82",548231,549378,1148,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015938"
"116","CSP28.g10100","CSP28.scaffold3334_cov85",432790,433490,701,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014010"
"117","CSP28.g10101","CSP28.scaffold3334_cov85",433738,437761,4024,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014010"
"118","CSP28.g10102","CSP28.scaffold3334_cov85",438081,440277,2197,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"119","CSP28.g10103","CSP28.scaffold3334_cov85",440812,441481,670,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016011"
"120","CSP28.g10104","CSP28.scaffold3334_cov85",441729,442466,738,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014010"
"121","CSP28.g10105","CSP28.scaffold3334_cov85",442550,443790,1241,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016011"
"122","CSP28.g10106","CSP28.scaffold3334_cov85",444116,444835,720,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023606"
"123","CSP28.g10107","CSP28.scaffold3334_cov85",446274,446670,397,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014010"
"124","CSP28.g10108","CSP28.scaffold3334_cov85",449359,450469,1111,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001176"
"125","CSP28.g10109","CSP28.scaffold3334_cov85",450641,451596,956,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000263"
"126","CSP28.g1011","CSP28.scaffold16_cov82",550016,551216,1201,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003664"
"127","CSP28.g10110","CSP28.scaffold3334_cov85",451812,452795,984,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000263"
"128","CSP28.g10111","CSP28.scaffold3334_cov85",453022,453945,924,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000263"
"129","CSP28.g10112","CSP28.scaffold3334_cov85",458442,458897,456,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019586"
"130","CSP28.g10113","CSP28.scaffold3334_cov85",459078,459549,472,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019586"
"131","CSP28.g10114","CSP28.scaffold3334_cov85",459954,460220,267,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019586"
"132","CSP28.g10115","CSP28.scaffold3334_cov85",460630,461191,562,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001108"
"133","CSP28.g10116","CSP28.scaffold3334_cov85",461540,462077,538,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002031"
"134","CSP28.g10117","CSP28.scaffold3334_cov85",464059,464339,281,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016298"
"135","CSP28.g10118","CSP28.scaffold3334_cov85",464766,465291,526,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016298"
"136","CSP28.g10119","CSP28.scaffold3334_cov85",466033,466619,587,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003138"
"137","CSP28.g1012","CSP28.scaffold16_cov82",552686,554900,2215,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005587"
"138","CSP28.g10120","CSP28.scaffold3334_cov85",469678,470289,612,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"139","CSP28.g10121","CSP28.scaffold3334_cov85",470865,471132,268,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"140","CSP28.g10122","CSP28.scaffold3334_cov85",475102,475658,557,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"141","CSP28.g10123","CSP28.scaffold3334_cov85",478231,480441,2211,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011536"
"142","CSP28.g10124","CSP28.scaffold3334_cov85",480872,482303,1432,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007784"
"143","CSP28.g10125","CSP28.scaffold3334_cov85",482517,482912,396,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011537"
"144","CSP28.g10126","CSP28.scaffold3334_cov85",483497,485908,2412,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011538"
"145","CSP28.g10127","CSP28.scaffold3334_cov85",486181,491672,5492,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007785"
"146","CSP28.g10128","CSP28.scaffold3334_cov85",492140,492605,466,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004289"
"147","CSP28.g10129","CSP28.scaffold3334_cov85",493146,495798,2653,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004289"
"148","CSP28.g1013","CSP28.scaffold16_cov82",555242,557323,2082,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005586"
